height-in-inches,team-code,weight-in-pounds,birth-country,height-in-centimeters,last-name,id,position-code,birth-city,headshot,first-name,season-id,birth-state-province,birth-date,weight-in-kilograms,sweater-number,shoots-catches,birth-year,birth-month
77,CGY,222,CAN,196,Belak,8460502,R,Saskatoon,https://assets.nhle.com/mugs/nhl/19981999/CGY/8460502.png,Wade,19981999,Saskatchewan,1976-07-03,101,3,R,1976,JULY
72,CGY,187,CAN,183,Corbet,8458538,L,Victoriaville,https://assets.nhle.com/mugs/nhl/19981999/CGY/8458538.png,Rene,19981999,Quebec,1973-06-25,85,9,L,1973,JUNE
76,CGY,230,CAN,193,Roche,8459483,L,Lindsay,https://assets.nhle.com/mugs/nhl/19981999/CGY/8459483.png,Dave,19981999,Ontario,1975-06-13,104,51,L,1975,JUNE
72,CGY,200,CAN,183,Shantz,8458972,C,Duchess,https://assets.nhle.com/mugs/nhl/19981999/CGY/8458972.png,Jeff,19981999,Alberta,1973-10-10,91,11,R,1973,OCTOBER
72,CGY,202,CAN,183,Wilm,8462182,C,Central Butte,https://assets.nhle.com/mugs/nhl/19981999/CGY/8462182.png,Clarke,19981999,Saskatchewan,1976-10-24,92,39,L,1976,OCTOBER
73,CGY,164,CAN,185,Garner,8465036,G,Stoney Creek,https://assets.nhle.com/mugs/nhl/19981999/CGY/8465036.png,Tyrone,19981999,Ontario,1978-07-27,74,1,L,1978,JULY
73,CGY,221,CAN,185,Werenka,8458373,D,Two Hills,https://assets.nhle.com/mugs/nhl/19992000/CGY/8458373.png,Brad,19992000,Alberta,1969-02-12,100,2,L,1969,FEBRUARY
74,CGY,205,CAN,188,Cowan,8462419,L,Scarborough,https://assets.nhle.com/mugs/nhl/19992000/CGY/8462419.png,Jeff,19992000,Ontario,1976-09-27,93,20,L,1976,SEPTEMBER
73,CGY,195,CAN,185,Tkaczuk,8466143,C,Toronto,https://assets.nhle.com/mugs/nhl/20002001/CGY/8466143.png,Daniel,20002001,Ontario,1979-06-10,88,18,L,1979,JUNE
73,CGY,220,CZE,185,Buzek,8462090,D,Jihlava,https://assets.nhle.com/mugs/nhl/20012002/CGY/8462090.png,Petr,20012002,,1977-04-26,100,8,L,1977,APRIL
72,CGY,205,CAN,183,Letang,8459624,D,Renfrew,https://assets.nhle.com/mugs/nhl/20012002/CGY/8459624.png,Alan,20012002,Ontario,1975-09-04,93,32,L,1975,SEPTEMBER
74,CGY,175,CAN,188,Christie,8465066,L,Beamsville,https://assets.nhle.com/mugs/nhl/20012002/CGY/8465066.png,Ryan,20012002,Ontario,1978-07-03,79,50,L,1978,JULY
70,CGY,190,FIN,178,Hentunen,8468656,R,Joroinen,https://assets.nhle.com/mugs/nhl/20012002/CGY/8468656.png,Jukka,20012002,,1974-05-03,86,24,R,1974,MAY
71,CGY,175,CAN,180,Whitmore,8452440,G,Sudbury,https://assets.nhle.com/mugs/nhl/20012002/CGY/8452440.png,Kay,20012002,Ontario,1967-04-10,79,31,L,1967,APRIL
71,CGY,182,CAN,180,Ference,8466333,D,Edmonton,https://assets.nhle.com/mugs/nhl/20022003/CGY/8466333.png,Andrew,20022003,Alberta,1979-03-17,83,21,L,1979,MARCH
75,CGY,225,USA,191,Mrozik,8459559,D,Duluth,https://assets.nhle.com/mugs/nhl/20022003/CGY/8459559.png,Rick,20022003,Minnesota,1975-01-02,102,51,L,1975,JANUARY
72,CGY,217,SVK,183,Dome,8462843,L,Senica,https://assets.nhle.com/mugs/nhl/20022003/CGY/8462843.png,Robert,20022003,,1979-01-29,98,38,L,1979,JANUARY
71,CGY,202,CAN,180,Gelinas,8447091,L,Shawinigan,https://assets.nhle.com/mugs/nhl/20022003/CGY/8447091.png,Martin,20022003,Quebec,1970-06-05,92,23,L,1970,JUNE
73,CGY,200,SWE,185,Johansson,8458990,C,Oskarshamn,https://assets.nhle.com/mugs/nhl/20022003/CGY/8458990.png,Mathias,20022003,,1974-02-22,91,20,L,1974,FEBRUARY
74,CGY,182,CAN,188,Yelle,8459122,C,Ottawa,https://assets.nhle.com/mugs/nhl/20022003/CGY/8459122.png,Stephane,20022003,Ontario,1974-05-09,83,7,L,1974,MAY
76,CGY,223,CAN,193,Evans,8468853,D,Camrose,https://assets.nhle.com/mugs/nhl/20032004/CGY/8468853.png,Brennan,20032004,Alberta,1982-01-06,101,34,L,1982,JANUARY
74,CGY,189,SWE,188,Nilson,8465253,L,Balsta,https://assets.nhle.com/mugs/nhl/20032004/CGY/8465253.png,Marcus,20032004,,1978-03-01,86,26,R,1978,MARCH
72,CGY,188,CAN,183,Reinprecht,8468432,C,Edmonton,https://assets.nhle.com/mugs/nhl/20032004/CGY/8468432.png,Steve,20032004,Alberta,1976-05-07,85,28,L,1976,MAY
72,CGY,197,CAN,183,Sonnenberg,8466436,L,Wetaskiwin,https://assets.nhle.com/mugs/nhl/20032004/CGY/8466436.png,Martin,20032004,Alberta,1978-01-23,89,25,L,1978,JANUARY
76,CGY,204,CAN,193,Sabourin,8467430,G,Val-d'Or,https://assets.nhle.com/mugs/nhl/20032004/CGY/8467430.png,Dany,20032004,Quebec,1980-09-02,93,35,L,1980,SEPTEMBER
72,CGY,205,CAN,183,Giordano,8470966,D,Toronto,https://assets.nhle.com/mugs/nhl/20052006/CGY/8470966.png,Mark,20052006,Ontario,1983-10-03,93,5,L,1983,OCTOBER
72,CGY,205,IDN,183,Regehr,8470346,D,Bandung,https://assets.nhle.com/mugs/nhl/20052006/CGY/8470346.png,Richie,20052006,,1983-01-17,93,49,L,1983,JANUARY
71,CGY,190,CAN,180,Germyn,8470336,C,Campbell River,https://assets.nhle.com/mugs/nhl/20052006/CGY/8470336.png,Carsen,20052006,British Columbia,1982-02-22,86,39,R,1982,FEBRUARY
73,CGY,210,CAN,185,McCarty,8458982,R,Burnaby,https://assets.nhle.com/mugs/nhl/20052006/CGY/8458982.png,Darren,20052006,British Columbia,1972-04-01,95,25,R,1972,APRIL
70,CGY,190,CAN,178,Ritchie,8462197,C,Burnaby,https://assets.nhle.com/mugs/nhl/20052006/CGY/8462197.png,Byron,20052006,British Columbia,1977-04-24,86,15,L,1977,APRIL
72,CGY,190,USA,183,Sauve,8467364,G,Buffalo,https://assets.nhle.com/mugs/nhl/20052006/CGY/8467364.png,Philippe,20052006,New York,1980-02-27,86,35,L,1980,FEBRUARY
75,CGY,201,CAN,191,Ference,8466146,D,Calgary,https://assets.nhle.com/mugs/nhl/20062007/CGY/8466146.png,Brad,20062007,Alberta,1979-04-02,91,8,R,1979,APRIL
72,CGY,187,CAN,183,Boyd,8471310,C,Winnipeg,https://assets.nhle.com/mugs/nhl/20062007/CGY/8471310.png,Dustin,20062007,Manitoba,1986-07-16,85,16,L,1986,JULY
76,CGY,222,CAN,193,Godard,8468252,R,Vernon,https://assets.nhle.com/mugs/nhl/20062007/CGY/8468252.png,Eric,20062007,British Columbia,1980-03-07,101,17,R,1980,MARCH
71,CGY,193,FIN,180,Maki,8469557,R,Helsinki,https://assets.nhle.com/mugs/nhl/20062007/CGY/8469557.png,Tomi,20062007,,1983-08-19,88,57,L,1983,AUGUST
74,CGY,170,CAN,188,Ramholt,8470632,D,Fernie,https://assets.nhle.com/mugs/nhl/20072008/CGY/8470632.png,Tim,20072008,British Columbia,1984-11-02,77,47,L,1984,NOVEMBER
73,CGY,187,CAN,185,Keetley,8471819,G,Medicine Hat,https://assets.nhle.com/mugs/nhl/20072008/CGY/8471819.png,Matt,20072008,Alberta,1986-04-27,85,36,R,1986,APRIL
74,CGY,195,CAN,188,Negrin,8474076,D,West Vancouver,https://assets.nhle.com/mugs/nhl/20082009/CGY/8474076.png,John,20082009,British Columbia,1989-03-25,88,61,L,1989,MARCH
72,CGY,206,SWE,183,Backlund,8474150,C,Vasteras,https://assets.nhle.com/mugs/nhl/20082009/CGY/8474150.png,Mikael,20082009,,1989-03-17,93,11,L,1989,MARCH
69,CGY,185,CAN,175,Cammalleri,8469500,C,Toronto,https://assets.nhle.com/mugs/nhl/20082009/CGY/8469500.png,Michael,20082009,Ontario,1982-06-08,84,13,L,1982,JUNE
74,CGY,190,CAN,188,Chucko,8471237,L,Burnaby,https://assets.nhle.com/mugs/nhl/20082009/CGY/8471237.png,Kris,20082009,British Columbia,1986-03-13,86,62,R,1986,MARCH
70,CGY,173,CAN,178,Van Der Gulik,8470189,R,Abbotsford,https://assets.nhle.com/mugs/nhl/20082009/CGY/8470189.png,David,20082009,British Columbia,1983-04-20,78,59,L,1983,APRIL
73,CGY,200,CAN,185,Staios,8458541,D,Hamilton,https://assets.nhle.com/mugs/nhl/20092010/CGY/8458541.png,Steve,20092010,Ontario,1973-07-28,91,27,R,1973,JULY
73,CGY,195,CAN,185,Jaffray,8468881,R,Olds,https://assets.nhle.com/mugs/nhl/20092010/CGY/8468881.png,Jason,20092010,Alberta,1981-06-30,88,38,L,1981,JUNE
73,CGY,195,CAN,185,Stajan,8470162,C,Mississauga,https://assets.nhle.com/mugs/nhl/20092010/CGY/8470162.png,Matt,20092010,Ontario,1983-12-19,88,18,L,1983,DECEMBER
77,CGY,200,UKR,196,Babchuk,8470265,D,Kiev,https://assets.nhle.com/mugs/nhl/20102011/CGY/8470265.png,Anton,20102011,,1984-05-06,91,33,R,1984,MAY
74,CGY,187,CAN,188,Brodie,8474673,D,Chatham,https://assets.nhle.com/mugs/nhl/20102011/CGY/8474673.png,TJ,20102011,Ontario,1990-06-07,85,7,L,1990,JUNE
76,CGY,210,CAN,193,Carson,8471321,D,Regina,https://assets.nhle.com/mugs/nhl/20102011/CGY/8471321.png,Brett,20102011,Saskatchewan,1985-11-29,95,3,R,1985,NOVEMBER
74,CGY,208,CAN,188,Bouma,8474642,C,Provost,https://assets.nhle.com/mugs/nhl/20102011/CGY/8474642.png,Lance,20102011,Alberta,1990-03-25,94,17,L,1990,MARCH
76,CGY,231,LVA,193,Ivanans,8469120,L,Riga,https://assets.nhle.com/mugs/nhl/20102011/CGY/8469120.png,Raitis,20102011,,1979-01-03,105,41,L,1979,JANUARY
72,CGY,197,CAN,183,Kostopoulos,8466398,R,Mississauga,https://assets.nhle.com/mugs/nhl/20102011/CGY/8466398.png,Tom,20102011,Ontario,1979-01-24,89,16,R,1979,JANUARY
74,CGY,200,CAN,188,Meyer,8470648,L,Medicine Hat,https://assets.nhle.com/mugs/nhl/20102011/CGY/8470648.png,Stefan,20102011,Alberta,1985-07-20,91,44,L,1985,JULY
75,CGY,197,CAN,191,Nemisz,8474587,C,Courtice,https://assets.nhle.com/mugs/nhl/20102011/CGY/8474587.png,Greg,20102011,Ontario,1990-06-05,89,48,R,1990,JUNE
78,CGY,209,SWE,198,Karlsson,8475431,G,Tumba,https://assets.nhle.com/mugs/nhl/20102011/CGY/8475431.png,Henrik,20102011,,1983-11-27,95,35,L,1983,NOVEMBER
75,CGY,205,USA,191,Piskula,8473921,D,Antigo,https://assets.nhle.com/mugs/nhl/20112012/CGY/8473921.png,Joe,20112012,Wisconsin,1984-07-05,93,43,L,1984,JULY
76,CGY,225,NGA,193,Aliu,8474049,R,Okene,https://assets.nhle.com/mugs/nhl/20112012/CGY/8474049.png,Akim,20112012,,1989-04-24,102,29,R,1989,APRIL
74,CGY,210,CAN,188,Desbiens,8470708,R,Alma,https://assets.nhle.com/mugs/nhl/20112012/CGY/8470708.png,Guillaume,20112012,Quebec,1985-04-20,95,26,R,1985,APRIL
72,CGY,170,CZE,183,Horak,8475264,C,České Budějovice,https://assets.nhle.com/mugs/nhl/20112012/CGY/8475264.png,Roman,20112012,,1991-05-21,77,21,L,1991,MAY
73,CGY,218,CAN,185,Letourneau-Leblond,8471428,R,Levis,https://assets.nhle.com/mugs/nhl/20112012/CGY/8471428.png,Pierre-Luc,20112012,Quebec,1985-06-04,99,24,L,1985,JUNE
72,CGY,177,CAN,183,Irving,8473414,G,Barrhead,https://assets.nhle.com/mugs/nhl/20112012/CGY/8473414.png,Leland,20112012,Alberta,1988-04-11,80,37,L,1988,APRIL
69,CGY,195,CAN,175,Cundari,8474837,D,Toronto,https://assets.nhle.com/mugs/nhl/20122013/CGY/8474837.png,Mark,20122013,Ontario,1990-04-23,88,42,L,1990,APRIL
71,CGY,181,CAN,180,Bancks,8474844,L,Calgary,https://assets.nhle.com/mugs/nhl/20122013/CGY/8474844.png,Carter,20122013,Alberta,1989-08-09,82,46,L,1989,AUGUST
71,CGY,201,CZE,180,Cervenka,8476834,C,Praha,https://assets.nhle.com/mugs/nhl/20122013/CGY/8476834.png,Roman,20122013,,1985-12-10,91,10,L,1985,DECEMBER
74,CGY,210,USA,188,Hanowski,8475196,R,Little Falls,https://assets.nhle.com/mugs/nhl/20122013/CGY/8475196.png,Ben,20122013,Minnesota,1990-10-18,95,58,L,1990,OCTOBER
70,CGY,190,CZE,178,Hudler,8470201,C,Olomouc,https://assets.nhle.com/mugs/nhl/20122013/CGY/8470201.png,Jiri,20122013,,1984-01-04,86,24,L,1984,JANUARY
73,CGY,195,CAN,185,Reinhart,8475733,C,West Vancouver,https://assets.nhle.com/mugs/nhl/20122013/CGY/8475733.png,Max,20122013,British Columbia,1992-02-04,88,59,L,1992,FEBRUARY
72,CGY,197,CAN,183,MacDonald,8469732,G,Pictou,https://assets.nhle.com/mugs/nhl/20122013/CGY/8469732.png,Joey,20122013,Nova Scotia,1980-02-07,89,35,L,1980,FEBRUARY
70,CGY,180,USA,178,Billins,8476827,D,Port Huron,https://assets.nhle.com/mugs/nhl/20132014/CGY/8476827.png,Chad,20132014,Michigan,1989-05-26,82,41,L,1989,MAY
79,CGY,226,CAN,201,Breen,8475648,D,Uxbridge,https://assets.nhle.com/mugs/nhl/20132014/CGY/8475648.png,Chris,20132014,Ontario,1989-06-29,103,43,L,1989,JUNE
76,CGY,210,CZE,193,Smid,8471222,D,Frydlant,https://assets.nhle.com/mugs/nhl/20132014/CGY/8471222.png,Ladislav,20132014,,1986-02-01,95,15,L,1986,FEBRUARY
74,CGY,207,CAN,188,Wotherspoon,8476452,D,Burnaby,https://assets.nhle.com/mugs/nhl/20132014/CGY/8476452.png,Tyler,20132014,British Columbia,1993-03-12,94,26,L,1993,MARCH
72,CGY,193,USA,183,Arnold,8475833,C,Boston,https://assets.nhle.com/mugs/nhl/20132014/CGY/8475833.png,Bill,20132014,Massachusetts,1992-05-13,88,46,R,1992,MAY
77,CGY,221,CAN,196,Colborne,8474577,C,Calgary,https://assets.nhle.com/mugs/nhl/20132014/CGY/8474577.png,Joe,20132014,Alberta,1990-01-30,100,8,L,1990,JANUARY
72,CGY,180,FIN,183,Granlund,8476440,C,Oulu,https://assets.nhle.com/mugs/nhl/20132014/CGY/8476440.png,Markus,20132014,,1993-04-16,82,60,L,1993,APRIL
75,CGY,215,USA,191,MacDermid,8475283,L,Hartford,https://assets.nhle.com/mugs/nhl/20132014/CGY/8475283.png,Lane,20132014,Connecticut,1989-08-25,98,28,L,1989,AUGUST
74,CGY,196,CAN,188,Monahan,8477497,C,Brampton,https://assets.nhle.com/mugs/nhl/20132014/CGY/8477497.png,Sean,20132014,Ontario,1994-10-12,89,23,L,1994,OCTOBER
75,CGY,207,CAN,191,Van Brabant,8477847,L,Morinville,https://assets.nhle.com/mugs/nhl/20132014/CGY/8477847.png,Bryce,20132014,Alberta,1991-11-12,94,48,L,1991,NOVEMBER
76,CGY,234,CAN,193,Westgarth,8473908,R,Amherstburg,https://assets.nhle.com/mugs/nhl/20132014/CGY/8473908.png,Kevin,20132014,Ontario,1984-02-07,106,15,R,1984,FEBRUARY
73,CGY,190,FIN,185,Ortio,8475299,G,Turku,https://assets.nhle.com/mugs/nhl/20132014/CGY/8475299.png,Joni,20132014,,1991-04-16,86,37,L,1991,APRIL
73,CGY,197,CAN,185,Kulak,8476967,D,Edmonton,https://assets.nhle.com/mugs/nhl/20142015/CGY/8476967.png,Brett,20142015,Alberta,1994-01-06,89,61,L,1994,JANUARY
73,CGY,195,CAN,185,Bennett,8477935,C,Holland Landing,https://assets.nhle.com/mugs/nhl/20142015/CGY/8477935.png,Sam,20142015,Ontario,1996-06-20,88,93,L,1996,JUNE
74,CGY,220,USA,188,Bollig,8475650,L,St. Charles,https://assets.nhle.com/mugs/nhl/20142015/CGY/8475650.png,Brandon,20142015,Missouri,1987-01-31,100,52,L,1987,JANUARY
73,CGY,217,CAN,185,Ferland,8475907,L,Swan River,https://assets.nhle.com/mugs/nhl/20142015/CGY/8475907.png,Micheal,20142015,Manitoba,1992-04-20,98,79,L,1992,APRIL
74,CGY,196,CAN,188,Poirier,8477486,L,Montréal,https://assets.nhle.com/mugs/nhl/20142015/CGY/8477486.png,Emile,20142015,Quebec,1994-12-14,89,28,L,1994,DECEMBER
74,CGY,209,USA,188,Shore,8475213,C,Denver,https://assets.nhle.com/mugs/nhl/20142015/CGY/8475213.png,Drew,20142015,Colorado,1991-01-29,95,22,R,1991,JANUARY
75,CGY,215,DEU,191,Wolf,8477913,L,Dusseldorf,https://assets.nhle.com/mugs/nhl/20142015/CGY/8477913.png,David,20142015,,1989-09-15,98,45,L,1989,SEPTEMBER
78,CGY,230,CAN,198,Hamilton,8476462,D,Toronto,https://assets.nhle.com/mugs/nhl/20152016/CGY/8476462.png,Dougie,20152016,Ontario,1993-06-17,104,27,R,1993,JUNE
72,CGY,183,SWE,183,Kylington,8478430,D,Stockholm,https://assets.nhle.com/mugs/nhl/20152016/CGY/8478430.png,Oliver,20152016,,1997-05-19,83,58,L,1997,MAY
74,CGY,212,CZE,188,Nakladal,8478562,D,Hradec Kralove,https://assets.nhle.com/mugs/nhl/20152016/CGY/8478562.png,Jakub,20152016,,1987-12-30,96,33,R,1987,DECEMBER
72,CGY,193,CAN,183,Elson,8476505,L,New Westminster,https://assets.nhle.com/mugs/nhl/20152016/CGY/8476505.png,Turner,20152016,British Columbia,1992-09-13,88,65,L,1992,SEPTEMBER
70,CGY,181,CAN,178,Shinkaruk,8477445,C,Calgary,https://assets.nhle.com/mugs/nhl/20152016/CGY/8477445.png,Hunter,20152016,Alberta,1994-10-13,82,49,L,1994,OCTOBER
73,CGY,202,SWE,185,Andersson,8478397,D,Malmo,https://assets.nhle.com/mugs/nhl/20162017/CGY/8478397.png,Rasmus,20162017,,1996-10-27,92,4,R,1996,OCTOBER
74,CGY,201,USA,188,Tkachuk,8479314,L,Scottsdale,https://assets.nhle.com/mugs/nhl/20162017/CGY/8479314.png,Matthew,20162017,Arizona,1997-12-11,91,19,L,1997,DECEMBER
72,CGY,189,CAN,183,Vey,8475223,R,Wakaw,https://assets.nhle.com/mugs/nhl/20162017/CGY/8475223.png,Linden,20162017,Saskatchewan,1991-07-17,86,16,R,1991,JULY
76,CGY,205,CZE,193,Rittich,8479496,G,Jihlava,https://assets.nhle.com/mugs/nhl/20162017/CGY/8479496.png,David,20162017,,1992-08-19,93,33,L,1992,AUGUST
72,CGY,187,CAN,183,Foo,8480330,R,St. Albert,https://assets.nhle.com/mugs/nhl/20172018/CGY/8480330.png,Spencer,20172018,Alberta,1994-05-19,85,15,R,1994,MAY
72,CGY,185,CAN,183,Klimchuk,8477449,L,Regina,https://assets.nhle.com/mugs/nhl/20172018/CGY/8477449.png,Morgan,20172018,Saskatchewan,1995-03-02,84,52,L,1995,MARCH
69,CGY,187,CAN,175,Lomberg,8479066,L,Richmond Hill,https://assets.nhle.com/mugs/nhl/20172018/CGY/8479066.png,Ryan,20172018,Ontario,1994-12-09,85,56,L,1994,DECEMBER
70,CGY,184,CAN,178,Mangiapane,8478233,L,Toronto,https://assets.nhle.com/mugs/nhl/20172018/CGY/8478233.png,Andrew,20172018,Ontario,1996-04-04,83,88,L,1996,APRIL
76,CGY,187,SWE,193,Lack,8475663,G,Norrtalje,https://assets.nhle.com/mugs/nhl/20172018/CGY/8475663.png,Eddie,20172018,,1988-01-05,85,31,L,1988,JANUARY
72,CGY,206,SWE,183,Fantenberg,8480147,D,Ljunby,https://assets.nhle.com/mugs/nhl/20182019/CGY/8480147.png,Oscar,20182019,,1991-10-07,93,3,L,1991,OCTOBER
75,CGY,207,USA,191,Hanifin,8478396,D,Boston,https://assets.nhle.com/mugs/nhl/20182019/CGY/8478396.png,Noah,20182019,Massachusetts,1997-01-25,94,55,L,1997,JANUARY
69,CGY,170,USA,175,Czarnik,8478512,C,Detroit,https://assets.nhle.com/mugs/nhl/20182019/CGY/8478512.png,Austin,20182019,Michigan,1992-12-12,77,27,R,1992,DECEMBER
71,CGY,185,CAN,180,Dube,8479346,C,Golden,https://assets.nhle.com/mugs/nhl/20182019/CGY/8479346.png,Dillon,20182019,British Columbia,1998-07-20,84,29,L,1998,JULY
73,CGY,202,SWE,185,Lindholm,8477496,C,Boden,https://assets.nhle.com/mugs/nhl/20182019/CGY/8477496.png,Elias,20182019,,1994-12-02,92,28,R,1994,DECEMBER
72,CGY,203,CAN,183,Quine,8476409,C,Belleville,https://assets.nhle.com/mugs/nhl/20182019/CGY/8476409.png,Alan,20182019,Ontario,1993-02-25,92,89,L,1993,FEBRUARY
70,CGY,185,USA,178,Ryan,8478585,C,Spokane,https://assets.nhle.com/mugs/nhl/20182019/CGY/8478585.png,Derek,20182019,Washington,1986-12-29,84,10,R,1986,DECEMBER
76,CGY,208,USA,193,Forbort,8475762,D,Duluth,https://assets.nhle.com/mugs/nhl/20192020/CGY/8475762.png,Derek,20192020,Minnesota,1992-03-04,94,20,L,1992,MARCH
72,CGY,195,RUS,183,Yelesin,8481630,D,Yaroslavl,https://assets.nhle.com/mugs/nhl/20192020/CGY/8481630.png,Alexander,20192020,,1996-02-07,88,45,R,1996,FEBRUARY
75,CGY,240,CAN,191,Lucic,8473473,L,Vancouver,https://assets.nhle.com/mugs/nhl/20192020/CGY/8473473.png,Milan,20192020,British Columbia,1988-06-07,109,17,L,1988,JUNE
74,CGY,193,CAN,188,Tanev,8475690,D,Toronto,https://assets.nhle.com/mugs/nhl/20202021/CGY/8475690.png,Chris,20202021,Ontario,1989-12-20,88,8,R,1989,DECEMBER
73,CGY,194,SWE,185,Nordstrom,8475807,C,Stockholm,https://assets.nhle.com/mugs/nhl/20202021/CGY/8475807.png,Joakim,20202021,,1992-02-25,88,20,L,1992,FEBRUARY
76,CGY,215,SVK,193,Ruzicka,8480008,C,Bratislava,https://assets.nhle.com/mugs/nhl/20202021/CGY/8480008.png,Adam,20202021,,1999-05-11,98,63,L,1999,MAY
78,CGY,207,SWE,198,Markstrom,8474593,G,Gavle,https://assets.nhle.com/mugs/nhl/20202021/CGY/8474593.png,Jacob,20202021,,1990-01-31,94,25,L,1990,JANUARY
74,CGY,180,RUS,188,Zagidulin,8481501,G,Magnitogorsk,https://assets.nhle.com/mugs/nhl/20202021/CGY/8481501.png,Artyom,20202021,,1995-08-08,82,50,L,1995,AUGUST
74,CGY,210,USA,188,Duehr,8482652,R,Sioux Falls,https://assets.nhle.com/mugs/nhl/20212022/CGY/8482652.png,Walker,20212022,South Dakota,1997-11-23,95,71,R,1997,NOVEMBER
72,CGY,192,SWE,183,Jarnkrok,8475714,C,Gavle,https://assets.nhle.com/mugs/nhl/20212022/CGY/8475714.png,Calle,20212022,,1991-09-25,87,91,R,1991,SEPTEMBER
73,CGY,201,USA,185,Lewis,8473453,C,Salt Lake City,https://assets.nhle.com/mugs/nhl/20212022/CGY/8473453.png,Trevor,20212022,Utah,1987-01-08,91,22,R,1987,JANUARY
72,CGY,203,CAN,183,Toffoli,8475726,R,Scarborough,https://assets.nhle.com/mugs/nhl/20212022/CGY/8475726.png,Tyler,20212022,Ontario,1992-04-24,92,73,R,1992,APRIL
77,CGY,209,CZE,196,Vladar,8478435,G,Prague,https://assets.nhle.com/mugs/nhl/20212022/CGY/8478435.png,Dan,20212022,,1997-08-20,95,80,L,1997,AUGUST
74,CGY,185,USA,188,DeSimone,8480084,D,East Amherst,https://assets.nhle.com/mugs/nhl/20222023/CGY/8480084.png,Nick,20222023,New York,1994-11-21,84,57,R,1994,NOVEMBER
74,CGY,216,USA,188,Gilbert,8478502,D,Buffalo,https://assets.nhle.com/mugs/nhl/20222023/CGY/8478502.png,Dennis,20222023,New York,1996-10-30,98,48,L,1996,OCTOBER
72,CGY,206,CAN,183,Weegar,8477346,D,Ottawa,https://assets.nhle.com/mugs/nhl/20222023/CGY/8477346.png,MacKenzie,20222023,Ontario,1994-01-07,93,52,R,1994,JANUARY
70,CGY,183,USA,178,Coronato,8482679,R,Greenlawn,https://assets.nhle.com/mugs/nhl/20222023/CGY/8482679.png,Matt,20222023,New York,2002-11-14,83,39,R,2002,NOVEMBER
73,CGY,200,CAN,185,Huberdeau,8476456,C,Saint-Jerome,https://assets.nhle.com/mugs/nhl/20222023/CGY/8476456.png,Jonathan,20222023,Quebec,1993-06-04,91,10,L,1993,JUNE
72,CGY,185,CAN,183,Kadri,8475172,C,London,https://assets.nhle.com/mugs/nhl/20222023/CGY/8475172.png,Nazem,20222023,Ontario,1990-10-06,84,91,L,1990,OCTOBER
69,CGY,170,CAN,175,Pelletier,8481592,L,Québec,https://assets.nhle.com/mugs/nhl/20222023/CGY/8481592.png,Jakob,20222023,Quebec,2001-03-07,77,49,L,2001,MARCH
78,CGY,220,CZE,198,Zohorna,8482241,L,Havlickuv,https://assets.nhle.com/mugs/nhl/20222023/CGY/8482241.png,Radim,20222023,,1996-04-29,100,67,L,1996,APRIL
72,CGY,166,USA,183,Wolf,8481692,G,Gilroy,https://assets.nhle.com/mugs/nhl/20222023/CGY/8481692.png,Dustin,20222023,California,2001-04-16,75,32,L,2001,APRIL
75,CGY,209,CAN,191,Greer,8478421,L,Joliette,https://assets.nhle.com/mugs/nhl/20232024/CGY/8478421.png,A.J.,20232024,Quebec,1996-12-14,95,18,L,1996,DECEMBER
74,CGY,173,SVK,188,Pospisil,8481028,C,Zvolen,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481028.png,Martin,20232024,,1999-11-19,78,76,L,1999,NOVEMBER
74,CGY,196,BLR,188,Sharangovich,8481068,C,Minsk,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481068.png,Yegor,20232024,,1998-06-06,89,17,L,1998,JUNE
72,CGY,178,CAN,183,Zary,8482074,C,Saskatoon,https://assets.nhle.com/mugs/nhl/20232024/CGY/8482074.png,Connor,20232024,Saskatchewan,2001-09-25,81,47,L,2001,SEPTEMBER
73,CAR,200,CAN,185,Halko,8459161,D,Etobicoke,https://assets.nhle.com/mugs/nhl/19971998/CAR/8459161.png,Steven,19971998,Ontario,1974-03-08,91,28,R,1974,MARCH
71,CAR,188,USA,180,Rucinski,8460007,D,Trenton,https://assets.nhle.com/mugs/nhl/19971998/CAR/8460007.png,Michael,19971998,Michigan,1975-03-30,85,18,L,1975,MARCH
73,CAR,207,CAN,185,Wesley,8452371,D,Red Deer,https://assets.nhle.com/mugs/nhl/19971998/CAR/8452371.png,Glen,19971998,Alberta,1968-10-02,94,2,L,1968,OCTOBER
73,CAR,212,GBR,185,Brown,8459023,R,Birmingham,https://assets.nhle.com/mugs/nhl/19971998/CAR/8459023.png,Kevin,19971998,,1974-05-11,96,8,R,1974,MAY
73,CAR,200,CAN,185,Daniels,8446305,L,Oshawa,https://assets.nhle.com/mugs/nhl/19971998/CAR/8446305.png,Jeff,19971998,Ontario,1968-06-24,91,11,L,1968,JUNE
73,CAR,195,CAN,185,O'Neill,8460495,C,Richmond Hill,https://assets.nhle.com/mugs/nhl/19971998/CAR/8460495.png,Jeff,19971998,Ontario,1976-02-23,88,92,R,1976,FEBRUARY
75,CAR,200,CAN,191,Francis,8446951,C,Sault Ste. Marie,https://assets.nhle.com/mugs/nhl/19981999/CAR/8446951.png,Ron,19981999,Ontario,1963-03-01,91,10,L,1963,MARCH
